index,n,m,Dimension,Distribution,Strategy,PSV,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,Plurality Veto,Plurality Veto Distortion
67,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 12,1.2313872708098867,Candidate 12,1.2313872708098867,Candidate 12,1.2313872708098867,Candidate 9,1.0007530354413805,Candidate 10,1.0227751942638452
68,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 6,1.077752739603091,Candidate 8,1.7132432651721385,Candidate 13,1.1570017579228875,Candidate 7,1.0326745643596917,Candidate 12,1.0519422584494227
69,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 0,1.3093075908027374,Candidate 11,1.7260754987997584,Candidate 7,1.2992043954275834,Candidate 12,1.049918164096033,Candidate 12,1.049918164096033
70,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 3,1.126751826489363,Candidate 9,1.155193504125911,Candidate 11,1.3695193403818668,Candidate 13,1.0522639364672985,Candidate 13,1.0522639364672985
71,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 14,1.053887548603278,Candidate 14,1.053887548603278,Candidate 8,1.156525680847611,Candidate 14,1.053887548603278,Candidate 14,1.053887548603278
72,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 11,1.5907713668227972,Candidate 7,1.0641362086748676,Candidate 14,1.2320089941518166,Candidate 9,1.0336310091895338,Candidate 9,1.0336310091895338
73,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 13,1.539046613963213,Candidate 13,1.539046613963213,Candidate 7,1.204950630087539,Candidate 12,1.010479212426849,Candidate 10,1.0371837265200914
74,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 4,1.3045170248027733,Candidate 8,1.2330705526774202,Candidate 14,1.1044993542184907,Candidate 7,1.0085180868445354,Candidate 7,1.0085180868445354
75,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 9,1.3473932327212317,Candidate 7,1.2180403461273965,Candidate 9,1.3473932327212317,Candidate 11,1.0200430532719482,Candidate 13,1.0453491174846674
76,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 14,1.4693409321070867,Candidate 7,1.1973607478696882,Candidate 10,1.260529503079259,Candidate 12,1.0627637923153646,Candidate 12,1.0627637923153646
77,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 13,1.3177127830976814,Candidate 8,1.418578915232224,Candidate 13,1.3177127830976814,Candidate 9,1.0298435257884835,Candidate 9,1.0298435257884835
78,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 6,1.1343730379659105,Candidate 11,1.257580812096281,Candidate 9,1.0621944244070882,Candidate 9,1.0621944244070882,Candidate 9,1.0621944244070882
79,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 8,1.3303567546707153,Candidate 2,1.0390401798675435,Candidate 12,1.0805550406343343,Candidate 2,1.0390401798675435,Candidate 2,1.0390401798675435
80,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 13,1.5697448598295864,Candidate 14,1.1549868627721518,Candidate 7,1.20561997096094,Candidate 9,1.057903678736293,Candidate 9,1.057903678736293
81,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 10,1.2735710282462034,Candidate 11,1.0867609818707187,Candidate 10,1.2735710282462034,Candidate 12,1.0,Candidate 11,1.0867609818707187
82,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 0,1.0989112468018072,Candidate 7,1.1093615056046333,Candidate 7,1.1093615056046333,Candidate 7,1.1093615056046333,Candidate 7,1.1093615056046333
83,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 1,1.0320845353548693,Candidate 13,1.3378075992088687,Candidate 7,1.2092178501969222,Candidate 10,1.0013794841381791,Candidate 14,1.0191133474804315
84,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 3,1.2365379047282725,Candidate 8,1.310761432396229,Candidate 13,1.144001675460681,Candidate 13,1.144001675460681,Candidate 13,1.144001675460681
85,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 13,1.5670134046896194,Candidate 9,1.1443090122605486,Candidate 11,1.2083401423480762,Candidate 12,1.070730064604651,Candidate 8,1.0092662449896923
86,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 6,1.0,Candidate 14,1.0873434475964252,Candidate 7,1.2963357768872623,Candidate 10,1.0303277605127348,Candidate 11,1.037807567326521
87,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 7,1.349284209222491,Candidate 7,1.349284209222491,Candidate 7,1.349284209222491,Candidate 13,1.0365939774336181,Candidate 13,1.0365939774336181
88,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 12,1.1352273406765583,Candidate 12,1.1352273406765583,Candidate 12,1.1352273406765583,Candidate 12,1.1352273406765583,Candidate 12,1.1352273406765583
89,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 11,1.462153536887702,Candidate 8,1.219450501417149,Candidate 13,1.1437553256570339,Candidate 13,1.1437553256570339,Candidate 12,1.0372080832196153
90,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 8,1.1482691439025419,Candidate 9,1.2523878868022686,Candidate 8,1.1482691439025419,Candidate 8,1.1482691439025419,Candidate 8,1.1482691439025419
91,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 10,1.2821954854429556,Candidate 10,1.2821954854429556,Candidate 9,1.1040306014224923,Candidate 13,1.0330785630749626,Candidate 12,1.0464994084411006
92,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 2,1.5621035911838417,Candidate 8,1.0115260836559334,Candidate 10,1.2456355170084612,Candidate 14,1.0260448259756947,Candidate 9,1.0413286075904775
93,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 2,1.1836110091572543,Candidate 12,1.1887586839851156,Candidate 14,1.3170786911345242,Candidate 13,1.0664607552039247,Candidate 13,1.0664607552039247
94,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 12,1.446824394561437,Candidate 11,1.0734095806749866,Candidate 11,1.0734095806749866,Candidate 11,1.0734095806749866,Candidate 11,1.0734095806749866
95,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 0,1.150347456646301,Candidate 13,1.4223702322410268,Candidate 12,1.1437334750853536,Candidate 11,1.0095906989051449,Candidate 14,1.0177835687334813
96,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 0,1.3455415776847028,Candidate 6,1.0,Candidate 12,1.3103572931471141,Candidate 9,1.0829353109186504,Candidate 11,1.0090298078626947
97,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 11,1.1782321139919998,Candidate 14,1.0279032236231358,Candidate 9,1.0885834334971598,Candidate 9,1.0885834334971598,Candidate 9,1.0885834334971598
98,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 10,1.0399645716896508,Candidate 10,1.0399645716896508,Candidate 13,1.2048527835995881,Candidate 10,1.0399645716896508,Candidate 10,1.0399645716896508
99,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 6,1.2754171373376002,Candidate 11,1.01572429399967,Candidate 7,1.1480759823499498,Candidate 11,1.01572429399967,Candidate 11,1.01572429399967
100,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 13,1.3758495935392276,Candidate 7,1.5276628242153933,Candidate 13,1.3758495935392276,Candidate 8,1.0110600895869526,Candidate 9,1.0374434032154378
101,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 9,1.2742599620539243,Candidate 10,1.0282281971997045,Candidate 9,1.2742599620539243,Candidate 8,1.0213962041863438,Candidate 10,1.0282281971997045
102,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 10,1.2316913936726914,Candidate 8,1.0959469352345796,Candidate 10,1.2316913936726914,Candidate 14,1.0740311557626119,Candidate 14,1.0740311557626119
103,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 14,1.182881521160314,Candidate 11,1.1176972676771109,Candidate 14,1.182881521160314,Candidate 2,1.0508394643273054,Candidate 13,1.043723912354488
104,200,15,1D,bimodal,compromise,0.5,Candidate 8,Candidate 9,1.111361313679324,Candidate 9,1.111361313679324,Candidate 9,1.111361313679324,Candidate 10,1.0098906476797913,Candidate 9,1.111361313679324
105,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 13,1.055363722890173,Candidate 9,1.055740949565262,Candidate 8,1.1825697170578686,Candidate 13,1.055363722890173,Candidate 13,1.055363722890173
106,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 1,1.266364886940646,Candidate 10,1.0580028204900878,Candidate 7,1.4429192062513416,Candidate 13,1.0305148513671196,Candidate 10,1.0580028204900878
107,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 11,1.1781902069451533,Candidate 1,1.092770547277009,Candidate 11,1.1781902069451533,Candidate 1,1.092770547277009,Candidate 1,1.092770547277009
108,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 12,1.1909979269535873,Candidate 11,1.5178526917511281,Candidate 8,1.0693426618760742,Candidate 8,1.0693426618760742,Candidate 8,1.0693426618760742
109,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 8,1.3326154899876386,Candidate 8,1.3326154899876386,Candidate 11,1.0638696818385678,Candidate 12,1.029452132541571,Candidate 12,1.029452132541571
110,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 9,1.2798056932628652,Candidate 7,1.8746964832421935,Candidate 9,1.2798056932628652,Candidate 11,1.0218367137940758,Candidate 14,1.0563378072321254
111,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 12,1.3797347666918989,Candidate 11,1.0558978338632932,Candidate 14,1.0503756190962927,Candidate 8,1.0143762958204192,Candidate 14,1.0503756190962927
112,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 12,1.202522335185871,Candidate 10,1.7887758804280585,Candidate 14,1.0834901829604084,Candidate 14,1.0834901829604084,Candidate 8,1.0266162762240192
113,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 10,1.2199265248161113,Candidate 14,1.0009471319762895,Candidate 10,1.2199265248161113,Candidate 13,1.032646228070952,Candidate 11,1.0412640683887961
114,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 7,1.0,Candidate 10,1.5004475435120472,Candidate 13,1.1311422730621254,Candidate 13,1.1311422730621254,Candidate 7,1.0
115,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 11,1.2632435523669379,Candidate 11,1.2632435523669379,Candidate 14,1.1314252432672,Candidate 7,1.0479810678824069,Candidate 7,1.0479810678824069
116,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 11,1.0302179206553816,Candidate 11,1.0302179206553816,Candidate 14,1.1783819277742595,Candidate 11,1.0302179206553816,Candidate 11,1.0302179206553816
117,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 2,1.076528614938516,Candidate 12,1.0671318945791235,Candidate 8,1.360791693803958,Candidate 12,1.0671318945791235,Candidate 12,1.0671318945791235
118,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 0,1.0,Candidate 13,1.1413669969684286,Candidate 13,1.1413669969684286,Candidate 14,1.0404225199213284,Candidate 10,1.0167220680966664
119,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 14,1.3556814478414119,Candidate 13,1.0,Candidate 14,1.3556814478414119,Candidate 8,1.0548517726262894,Candidate 8,1.0548517726262894
120,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 9,1.0,Candidate 10,1.1661220732920299,Candidate 9,1.0,Candidate 9,1.0,Candidate 9,1.0
121,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 7,1.0411470630946664,Candidate 14,1.6315979359421031,Candidate 8,1.246525039932522,Candidate 7,1.0411470630946664,Candidate 7,1.0411470630946664
122,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 13,1.3447556754379184,Candidate 11,1.015793756797155,Candidate 8,1.1013879120195107,Candidate 10,1.071179753867051,Candidate 10,1.071179753867051
123,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 8,1.2846262547306397,Candidate 11,1.0105805056782984,Candidate 10,1.0687075649890359,Candidate 10,1.0687075649890359,Candidate 10,1.0687075649890359
124,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 3,1.0840264595685913,Candidate 14,1.0749453857886255,Candidate 14,1.0749453857886255,Candidate 14,1.0749453857886255,Candidate 14,1.0749453857886255
125,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 13,1.1183398171894767,Candidate 13,1.1183398171894767,Candidate 13,1.1183398171894767,Candidate 13,1.1183398171894767,Candidate 10,1.0082268100149276
126,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 0,1.2830508507978942,Candidate 12,1.096941174667256,Candidate 10,1.1592955550160426,Candidate 8,1.0939809581618172,Candidate 8,1.0939809581618172
127,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 7,1.12408072678015,Candidate 9,1.6090153043632105,Candidate 7,1.12408072678015,Candidate 7,1.12408072678015,Candidate 8,1.026842342102205
128,200,15,1D,bimodal,compromise,0.5,Candidate 8,Candidate 14,1.0621006627686005,Candidate 11,1.229784020856896,Candidate 7,1.3334895137587055,Candidate 14,1.0621006627686005,Candidate 14,1.0621006627686005
129,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 0,1.1049323465277368,Candidate 11,1.5790832455169916,Candidate 9,1.0,Candidate 9,1.0,Candidate 9,1.0
130,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 12,1.1665805721068712,Candidate 10,1.630763716799708,Candidate 12,1.1665805721068712,Candidate 14,1.029092961243637,Candidate 7,1.0492578514309467
131,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 8,1.1968661695937408,Candidate 8,1.1968661695937408,Candidate 8,1.1968661695937408,Candidate 8,1.1968661695937408,Candidate 8,1.1968661695937408
132,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 7,1.2127579329805263,Candidate 13,1.1161989343405962,Candidate 13,1.1161989343405962,Candidate 8,1.0078694360489961,Candidate 11,1.0141324402579845
133,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 10,1.381283647556212,Candidate 7,1.3002749284261226,Candidate 10,1.381283647556212,Candidate 14,1.0451768604970506,Candidate 9,1.0590158648442898
134,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 1,1.2683246747561274,Candidate 14,1.0255357354310406,Candidate 12,1.0638765000348955,Candidate 12,1.0638765000348955,Candidate 12,1.0638765000348955
135,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 11,1.0319304865593584,Candidate 7,1.8299021663240227,Candidate 9,1.1357433077093195,Candidate 11,1.0319304865593584,Candidate 11,1.0319304865593584
136,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 2,1.1494316224863843,Candidate 10,1.151722818050244,Candidate 10,1.151722818050244,Candidate 11,1.0395655864110493,Candidate 14,1.0511370021564328
137,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 2,1.1492436669970731,Candidate 10,1.0,Candidate 7,1.258364660289052,Candidate 8,1.0779033054241653,Candidate 10,1.0
138,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 10,1.0692138843141947,Candidate 10,1.0692138843141947,Candidate 10,1.0692138843141947,Candidate 10,1.0692138843141947,Candidate 10,1.0692138843141947
139,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 8,1.350259188039423,Candidate 10,1.0207746375797606,Candidate 8,1.350259188039423,Candidate 11,1.0,Candidate 11,1.0
140,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 7,1.3196155944353574,Candidate 10,1.1385752333126828,Candidate 7,1.3196155944353574,Candidate 10,1.1385752333126828,Candidate 11,1.0300712800361775
141,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 8,1.0744667095450282,Candidate 10,1.1986640738376129,Candidate 8,1.0744667095450282,Candidate 8,1.0744667095450282,Candidate 8,1.0744667095450282
142,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 10,1.6131381967588119,Candidate 10,1.6131381967588119,Candidate 11,1.190829026517761,Candidate 7,1.0449778005802042,Candidate 7,1.0449778005802042
143,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 10,1.060273817235689,Candidate 9,1.5894259925909013,Candidate 10,1.060273817235689,Candidate 7,1.0362339536929894,Candidate 10,1.060273817235689
144,200,15,1D,bimodal,compromise,0.5,Candidate 8,Candidate 2,1.0427164616731495,Candidate 12,1.1009365531175093,Candidate 11,1.1561759255045176,Candidate 13,1.055050274001973,Candidate 8,1.0
145,200,15,1D,bimodal,compromise,0.5,Candidate 8,Candidate 7,1.5847744348785473,Candidate 12,1.1885678661079746,Candidate 9,1.0450786226649236,Candidate 9,1.0450786226649236,Candidate 9,1.0450786226649236
146,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 13,1.0793322928455302,Candidate 13,1.0793322928455302,Candidate 13,1.0793322928455302,Candidate 13,1.0793322928455302,Candidate 13,1.0793322928455302
147,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 1,1.2253599058341504,Candidate 7,1.3821603943689538,Candidate 7,1.3821603943689538,Candidate 13,1.0321605227925421,Candidate 11,1.0439021545985203
148,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 11,1.0686369379735001,Candidate 14,1.1092889480127928,Candidate 11,1.0686369379735001,Candidate 11,1.0686369379735001,Candidate 11,1.0686369379735001
149,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 10,1.415947372853243,Candidate 12,1.0664697303112256,Candidate 12,1.0664697303112256,Candidate 12,1.0664697303112256,Candidate 12,1.0664697303112256
150,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 9,1.3957285354733473,Candidate 13,1.0090767570850403,Candidate 9,1.3957285354733473,Candidate 13,1.0090767570850403,Candidate 8,1.0384158618780448
151,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 14,1.2580923320315913,Candidate 7,1.0159486702331333,Candidate 14,1.2580923320315913,Candidate 7,1.0159486702331333,Candidate 10,1.0544091029928333
152,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 9,1.1231266304157965,Candidate 13,1.0248784933028632,Candidate 9,1.1231266304157965,Candidate 13,1.0248784933028632,Candidate 10,1.0486704697570122
153,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 13,1.3370589943807976,Candidate 13,1.3370589943807976,Candidate 13,1.3370589943807976,Candidate 2,1.0305406336837204,Candidate 11,1.0569657339855205
154,200,15,1D,bimodal,compromise,0.5,Candidate 8,Candidate 7,1.3825882664062168,Candidate 12,1.0638264598523544,Candidate 7,1.3825882664062168,Candidate 9,1.0497339470959903,Candidate 9,1.0497339470959903
155,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 8,1.247245195181027,Candidate 8,1.247245195181027,Candidate 8,1.247245195181027,Candidate 13,1.0343445720921955,Candidate 13,1.0343445720921955
156,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 4,1.0888977769705137,Candidate 10,1.11779787410594,Candidate 10,1.11779787410594,Candidate 13,1.0,Candidate 7,1.0188575259468031
157,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 11,1.0644085797577476,Candidate 10,1.244770064293394,Candidate 11,1.0644085797577476,Candidate 11,1.0644085797577476,Candidate 11,1.0644085797577476
158,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 13,1.4629758283218905,Candidate 13,1.4629758283218905,Candidate 7,1.2989187990746949,Candidate 10,1.1005738064321833,Candidate 10,1.1005738064321833
159,200,15,1D,bimodal,compromise,0.5,Candidate 7,Candidate 11,1.1694000176177364,Candidate 14,1.022876972180562,Candidate 11,1.1694000176177364,Candidate 14,1.022876972180562,Candidate 14,1.022876972180562
160,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 13,1.0850722679943579,Candidate 11,1.011650672281427,Candidate 12,1.222354944892092,Candidate 11,1.011650672281427,Candidate 13,1.0850722679943579
161,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 4,1.2167079853994294,Candidate 8,1.0309238818077113,Candidate 13,1.268434398769873,Candidate 8,1.0309238818077113,Candidate 8,1.0309238818077113
162,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 2,1.2848363759733348,Candidate 7,1.297702711059438,Candidate 14,1.1349112108032469,Candidate 9,1.0801119810463904,Candidate 13,1.0152193118963069
163,200,15,1D,bimodal,compromise,0.5,Candidate 11,Candidate 13,1.2964502391502624,Candidate 10,1.6074529163210591,Candidate 13,1.2964502391502624,Candidate 7,1.0470368803291656,Candidate 7,1.0470368803291656
164,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 12,1.0703759512746,Candidate 9,1.3241589407532701,Candidate 8,1.0023967110363012,Candidate 8,1.0023967110363012,Candidate 8,1.0023967110363012
165,200,15,1D,bimodal,compromise,0.5,Candidate 0,Candidate 10,1.3350260305385737,Candidate 12,1.1102986717141612,Candidate 14,1.0754087193064426,Candidate 9,1.0219451107941206,Candidate 9,1.0219451107941206
166,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 12,1.6146060036437286,Candidate 11,1.117875735357352,Candidate 10,1.0698180342329746,Candidate 10,1.0698180342329746,Candidate 10,1.0698180342329746
167,200,15,1D,bimodal,compromise,0.5,Candidate 14,Candidate 12,1.0909581461175173,Candidate 11,1.5012102769911988,Candidate 10,1.0819133025186534,Candidate 10,1.0819133025186534,Candidate 10,1.0819133025186534
168,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 6,1.0973159599366578,Candidate 8,1.2454775343614342,Candidate 7,1.3731835789001983,Candidate 14,1.031086686245969,Candidate 11,1.0384744875367034
169,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 14,1.2964777169316521,Candidate 9,1.144112878601364,Candidate 9,1.144112878601364,Candidate 10,1.025582047624357,Candidate 8,1.0302567098387163
170,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 13,1.1845520743073066,Candidate 13,1.1845520743073066,Candidate 13,1.1845520743073066,Candidate 13,1.1845520743073066,Candidate 13,1.1845520743073066
171,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 9,1.0223422213263065,Candidate 14,1.1498465826085245,Candidate 13,1.3112740644460485,Candidate 9,1.0223422213263065,Candidate 9,1.0223422213263065
172,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 7,1.3243647388205941,Candidate 10,1.8485437520278005,Candidate 8,1.0888761578255797,Candidate 8,1.0888761578255797,Candidate 11,1.020183659675834
173,200,15,1D,bimodal,compromise,0.5,Candidate 10,Candidate 5,1.0849804464983202,Candidate 11,1.0768816530403833,Candidate 9,1.0513491084594957,Candidate 9,1.0513491084594957,Candidate 9,1.0513491084594957
174,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 1,1.3241223973175578,Candidate 7,1.0279771915353975,Candidate 10,1.1144622287092643,Candidate 7,1.0279771915353975,Candidate 7,1.0279771915353975
175,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 11,1.5653968885878837,Candidate 7,1.2116814175741386,Candidate 7,1.2116814175741386,Candidate 13,1.0583202095032826,Candidate 13,1.0583202095032826
176,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 4,1.125085374951132,Candidate 9,1.3395188466213537,Candidate 7,1.3214710379334333,Candidate 11,1.0365286967011564,Candidate 13,1.0185126502376705
177,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 3,1.0870689566547138,Candidate 13,1.0,Candidate 10,1.0580206806376338,Candidate 9,1.042751584767511,Candidate 9,1.042751584767511
178,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 0,1.124371110504976,Candidate 9,1.087482425278048,Candidate 9,1.087482425278048,Candidate 8,1.0349959566174078,Candidate 8,1.0349959566174078
179,200,15,1D,bimodal,compromise,0.5,Candidate 2,Candidate 9,1.0650317134443184,Candidate 10,1.8051177175861366,Candidate 11,1.2632212137804473,Candidate 9,1.0650317134443184,Candidate 9,1.0650317134443184
180,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 0,1.401920059354484,Candidate 7,1.1091206459618121,Candidate 8,1.126644362245649,Candidate 12,1.0624567764695003,Candidate 12,1.0624567764695003
181,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 11,1.030246640047823,Candidate 10,1.0800731846979972,Candidate 8,1.2179819674697185,Candidate 11,1.030246640047823,Candidate 11,1.030246640047823
182,200,15,1D,bimodal,compromise,0.5,Candidate 3,Candidate 2,1.4696307289627388,Candidate 8,1.3664912535833817,Candidate 9,1.0760969825535502,Candidate 9,1.0760969825535502,Candidate 11,1.0486193648859503
183,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 3,1.3967737500018813,Candidate 9,1.0,Candidate 11,1.2424001113200154,Candidate 14,1.130212222695607,Candidate 9,1.0
184,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 6,1.0967447464851183,Candidate 9,1.2322687797067344,Candidate 14,1.153759328899369,Candidate 14,1.153759328899369,Candidate 12,1.069486780501707
185,200,15,1D,bimodal,compromise,0.5,Candidate 13,Candidate 10,1.0974873801746214,Candidate 11,1.857656227931788,Candidate 10,1.0974873801746214,Candidate 9,1.0377249881458532,Candidate 12,1.0422202631171074
186,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 0,1.3989121167243488,Candidate 8,1.0749397141858745,Candidate 7,1.34170418417775,Candidate 8,1.0749397141858745,Candidate 8,1.0749397141858745
187,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 8,1.0584096130752023,Candidate 7,1.3689784282014634,Candidate 9,1.314191568618499,Candidate 8,1.0584096130752023,Candidate 8,1.0584096130752023
188,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 11,1.3453408457817249,Candidate 14,1.0751971575854715,Candidate 11,1.3453408457817249,Candidate 14,1.0751971575854715,Candidate 14,1.0751971575854715
189,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 3,1.348927912433754,Candidate 10,1.1343337789946182,Candidate 9,1.1904915365927236,Candidate 7,1.0893860729267861,Candidate 7,1.0893860729267861
190,200,15,1D,bimodal,compromise,0.5,Candidate 4,Candidate 14,1.1002073304253337,Candidate 12,1.2650242051018763,Candidate 12,1.2650242051018763,Candidate 7,1.043613385619805,Candidate 7,1.043613385619805
191,200,15,1D,bimodal,compromise,0.5,Candidate 1,Candidate 12,1.1502394658669644,Candidate 14,1.4239825046001078,Candidate 12,1.1502394658669644,Candidate 8,1.030485574855481,Candidate 8,1.030485574855481
192,200,15,1D,bimodal,compromise,0.5,Candidate 9,Candidate 13,1.2090381700796802,Candidate 5,1.0228992816275424,Candidate 13,1.2090381700796802,Candidate 7,1.078267978620207,Candidate 7,1.078267978620207
193,200,15,1D,bimodal,compromise,0.5,Candidate 12,Candidate 4,1.0507682969336023,Candidate 12,1.0,Candidate 11,1.2179779786075597,Candidate 12,1.0,Candidate 7,1.0102046917836198
194,200,15,1D,bimodal,compromise,0.5,Candidate 6,Candidate 4,1.251648589763747,Candidate 10,1.055924604282327,Candidate 12,1.2177905382658454,Candidate 10,1.055924604282327,Candidate 10,1.055924604282327
195,200,15,1D,bimodal,compromise,0.5,Candidate 5,Candidate 10,1.4014977205631467,Candidate 9,1.0979205522940232,Candidate 13,1.083024053076371,Candidate 7,1.0104738707299363,Candidate 11,1.0244043308449229
